Date,Close,Open,High,Low,Volume,% var.
31/07/2018,"12,380","12,290","12,420","12,260","1,63M","0,49%"
01/08/2018,"12,380","12,300","12,400","12,270","1,24M","0,00%"
02/08/2018,"12,120","12,320","12,380","12,030","1,25M","-2,10%"
03/08/2018,"12,290","12,120","12,400","12,120","848,78K","1,40%"
06/08/2018,"12,330","12,260","12,380","12,150","980,35K","0,33%"
07/08/2018,"12,470","12,350","12,540","12,290","1,56M","1,14%"
08/08/2018,"12,410","12,430","12,540","12,360","891,23K","-0,48%"
09/08/2018,"12,380","12,400","12,500","12,350","737,47K","-0,24%"
10/08/2018,"12,360","12,260","12,420","12,140","1,37M","-0,16%"
13/08/2018,"12,430","12,290","12,490","12,210","1,21M","0,57%"
14/08/2018,"12,340","12,460","12,470","12,210","922,71K","-0,72%"
15/08/2018,"11,950","12,310","12,360","11,850","1,13M","-3,16%"
16/08/2018,"12,010","11,990","12,180","11,970","847,61K","0,50%"
17/08/2018,"11,990","12,050","12,050","11,840","451,68K","-0,17%"
20/08/2018,"12,070","12,000","12,200","12,000","543,06K","0,67%"
21/08/2018,"12,050","12,100","12,100","11,980","596,11K","-0,17%"
22/08/2018,"12,050","11,990","12,050","11,960","678,52K","0,00%"
23/08/2018,"12,000","12,060","12,090","11,970","397,94K","-0,41%"
24/08/2018,"12,100","12,010","12,140","11,990","399,75K","0,83%"
27/08/2018,"12,070","12,140","12,140","12,010","384,86K","-0,25%"
28/08/2018,"12,060","12,030","12,180","12,030","394,95K","-0,08%"
29/08/2018,"12,060","12,090","12,100","12,000","421,18K","0,00%"
30/08/2018,"11,940","12,020","12,060","11,870","558,78K","-1,00%"
31/08/2018,"11,580","11,930","11,930","11,560","1,29M","-3,02%"
03/09/2018,"11,580","11,560","11,710","11,560","457,21K","0,00%"
04/09/2018,"11,390","11,580","11,610","11,310","785,63K","-1,64%"
05/09/2018,"11,280","11,370","11,460","11,260","936,99K","-0,97%"
06/09/2018,"11,160","11,250","11,320","11,150","856,32K","-1,06%"
07/09/2018,"11,260","11,120","11,300","11,100","1,32M","0,90%"
10/09/2018,"11,420","11,260","11,460","11,150","915,71K","1,42%"
11/09/2018,"11,460","11,420","11,480","11,290","770,28K","0,35%"
12/09/2018,"11,500","11,480","11,540","11,400","871,53K","0,35%"
13/09/2018,"11,490","11,530","11,830","11,480","1,20M","-0,09%"
14/09/2018,"11,720","11,530","11,770","11,520","760,63K","2,00%"
17/09/2018,"11,760","11,690","11,840","11,650","658,11K","0,34%"
18/09/2018,"11,890","11,770","11,950","11,760","750,07K","1,11%"
19/09/2018,"12,120","11,890","12,230","11,890","1,19M","1,93%"
21/09/2018,"12,240","12,290","12,390","12,190","1,48M","-0,24%"
24/09/2018,"12,250","12,210","12,350","12,190","693,84K","0,08%"
25/09/2018,"12,090","12,250","12,280","12,070","586,86K","-1,31%"
26/09/2018,"12,070","12,130","12,210","12,020","670,96K","-0,17%"
27/09/2018,"12,190","12,030","12,230","11,900","967,50K","0,99%"
28/09/2018,"12,320","12,160","12,440","12,090","1,45M","1,07%"
01/10/2018,"12,440","12,350","12,530","12,320","1,58M","0,97%"
02/10/2018,"12,340","12,400","12,480","12,290","654,58K","-0,80%"
03/10/2018,"12,410","12,370","12,460","12,320","589,63K","0,57%"
04/10/2018,"12,280","12,360","12,440","12,160","1,45M","-1,05%"
05/10/2018,"11,950","12,230","12,270","11,910","782,80K","-2,69%"
08/10/2018,"11,780","11,880","11,910","11,740","653,06K","-1,42%"
09/10/2018,"11,870","11,850","11,960","11,770","869,32K","0,76%"
10/10/2018,"11,630","11,850","11,910","11,610","722,04K","-2,02%"
11/10/2018,"11,340","11,450","11,550","11,120","2,16M","-2,49%"
12/10/2018,"11,380","11,470","11,540","11,270","935,63K","0,35%"
15/10/2018,"11,260","11,380","11,380","11,170","752,14K","-1,05%"
16/10/2018,"11,330","11,240","11,440","11,210","801,60K","0,62%"
17/10/2018,"11,390","11,370","11,510","11,320","1,83M","0,53%"
18/10/2018,"11,710","11,350","11,830","11,350","1,36M","2,81%"
19/10/2018,"11,380","11,710","11,710","11,320","821,95K","-2,82%"
22/10/2018,"11,330","11,460","11,570","11,330","512,69K","-0,44%"
23/10/2018,"11,110","11,240","11,340","11,020","1,08M","-1,94%"
24/10/2018,"10,930","11,150","11,200","10,910","1,40M","-1,62%"
25/10/2018,"11,100","10,910","11,260","10,810","1,11M","1,56%"
26/10/2018,"10,180","11,100","11,100","10,010","4,17M","-8,29%"
29/10/2018,"10,010","10,180","10,290","9,670","2,99M","-1,67%"
30/10/2018,"9,810","10,040","10,040","9,780","3,93M","-2,00%"
31/10/2018,"9,870","9,880","9,950","9,690","2,49M","0,61%"
01/11/2018,"9,820","9,920","9,930","9,700","1,05M","-0,51%"
02/11/2018,"9,880","9,940","10,140","9,830","1,84M","0,61%"
05/11/2018,"9,810","9,900","9,990","9,810","815,74K","-0,71%"
06/11/2018,"9,910","9,830","9,980","9,780","806,81K","1,02%"
07/11/2018,"9,920","9,930","10,170","9,900","886,32K","0,10%"
08/11/2018,"9,940","9,960","10,110","9,910","774,82K","0,20%"
09/11/2018,"9,360","9,770","9,790","9,180","3,04M","-5,84%"
12/11/2018,"9,280","9,420","9,550","9,260","1,36M","-0,85%"
13/11/2018,"9,330","9,260","9,380","9,220","1,47M","0,54%"
14/11/2018,"9,250","9,280","9,320","9,150","944,00K","-0,86%"
15/11/2018,"9,290","9,320","9,430","9,230","1,13M","0,43%"
16/11/2018,"9,200","9,320","9,360","9,150","1,16M","-0,97%"
19/11/2018,"9,200","9,300","9,320","9,170","835,39K","0,00%"
20/11/2018,"8,890","9,160","9,160","8,850","1,36M","-3,37%"
21/11/2018,"9,060","8,940","9,110","8,840","1,24M","1,91%"
22/11/2018,"8,960","9,010","9,050","8,900","710,37K","-1,10%"
23/11/2018,"8,900","8,960","9,010","8,840","671,84K","-0,67%"
26/11/2018,"9,030","8,930","9,070","8,870","1,63M","1,46%"
27/11/2018,"8,980","9,000","9,040","8,880","2,10M","-0,55%"
28/11/2018,"8,990","8,960","9,260","8,890","2,01M","0,11%"
29/11/2018,"8,940","9,120","9,190","8,930","901,95K","-0,56%"
30/11/2018,"8,800","8,960","8,990","8,750","2,21M","-1,57%"
03/12/2018,"9,050","9,020","9,420","8,970","2,97M","2,84%"
04/12/2018,"8,760","9,050","9,070","8,720","1,66M","-3,20%"
05/12/2018,"8,700","8,700","8,770","8,540","1,11M","-0,68%"
06/12/2018,"8,480","8,640","8,640","8,410","990,34K","-2,53%"
